,STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
24085,       4336;20161210;   10;   4.6;   1.7;    3;   0.2;   6;    7.333;   0;   2.8;   6.5;  988.28;    2.7;   87.63;    7.3;   -1.9; 
24086,       4336;20161211;   10;   7.2;   3.7;    3;   0.1;   6;    0.150;   0;   7.5;   8.2;  985.33;    5.3;   91.33;    8.5;    2.1; 
24087,       4336;20161212;   10;   6.7;   2.1;    3;   0.0;   0;    0.233;   0;   6.3;   7.7;  988.07;    3.9;   95.08;    6.7;   -1.6; 
24088,       4336;20161213;   10;   4.1;   1.6;    3;   0.6;   6;    0.000;   0;   7.8;   6.7;  987.68;    1.2;  100.00;    3.3;   -0.8; 
24089,       4336;20161214;   10;   7.2;   1.5;    3;   0.0;   0;    4.767;   0;   5.3;   7.5;  986.30;    4.8;   88.54;   11.1;    1.7; 
24090,       4336;20161215;   10;   8.4;   4.3;    3;   0.0;   0;    0.000;   0;   7.7;   8.4;  987.14;    4.5;   98.92;    6.1;    2.7; 
24091,       4336;20161216;   10;   8.2;   4.1;    3;   0.0;   0;    0.567;   0;   6.9;   6.7;  990.73;    2.1;   94.83;    4.1;    0.2; 
24092,       4336;20161217;   10;   5.7;   1.6;    3;   0.0;   0;    0.200;   0;   6.4;   6.3;  998.36;    0.8;   97.75;    3.7;   -1.9; 
24093,       4336;20161218;   10;   3.6;   1.1;    3;   0.0;   0;    0.000;   0;   8.0;   6.9;  996.47;    1.6;  100.00;    3.1;   -0.3; 
24094,       4336;20161219;   10;  12.3;   4.3;    3;   0.0;   0;    0.000;   0;   6.3;   6.6;  987.74;    2.2;   91.13;    3.4;    0.5; 
24095,       4336;20161220;   10;  11.7;   3.6;    3;   0.0;   0;    0.133;   0;   6.4;   5.7;  984.45;    0.2;   92.67;    2.0;   -2.3; 
24096,       4336;20161221;   10;   4.6;   1.9;    3;   0.0;   0;    0.000;   0;   8.0;   6.2;  990.29;    0.2;   99.88;    1.8;   -1.4; 
24097,       4336;20161222;   10;   5.1;   2.2;    3;   5.6;   6;    0.000;   0;   8.0;   6.4;  992.18;    0.6;  100.00;    3.4;   -1.4; 
24098,       4336;20161223;   10;  11.0;   1.8;    3;   1.0;   6;    0.000;   0;   7.9;   8.3;  995.20;    4.2;  100.00;    5.0;    3.4; 
24099,       4336;20161224;   10;  11.3;   6.0;    3;   2.6;   6;    0.000;   0;   7.8;   8.8;  991.63;    5.6;   96.04;    7.1;    4.3; 
24100,       4336;20161225;   10;  14.4;   7.0;    3;   0.4;   6;    0.000;   0;   8.0;   9.0;  991.69;    6.3;   94.38;    6.9;    5.6; 
24101,       4336;20161226;   10;  11.1;   5.0;    3;   0.6;   6;    0.000;   0;   6.0;   9.0;  993.13;    5.2;   99.58;    8.9;   -1.3; 
24102,       4336;20161227;   10;   5.1;   1.9;    3;   0.0;   0;    5.883;   0;   1.5;   6.0; 1002.91;    0.2;   96.38;    5.1;   -3.0; 
24103,       4336;20161228;   10;   7.7;   2.3;    3;   0.0;   0;    6.867;   0;   1.4;   5.5; 1004.38;   -0.9;   96.00;    3.0;   -5.1; 
24104,       4336;20161229;   10;   7.7;   3.9;    3;   0.0;   0;    7.333;   0;   0.0;   5.7;  999.56;    0.1;   92.38;    4.4;   -2.6; 
24105,       4336;20161230;   10;   5.7;   1.4;    3;   0.0;   7;    3.483;   0;   4.2;   4.9;  998.60;   -2.9;   99.13;    0.4;   -5.4; 
24106,       4336;20161231;   10;   2.1;   0.6;    3;   0.0;   7;    0.000;   0;   8.0;   4.0;  994.50;   -5.6;  100.00;   -4.6;   -6.4; 
24107,       4336;20170101;   10;   5.7;   1.7;    3;   0.0;   7;    0.000;   0;   8.0;   4.6;  984.25;   -3.8;  100.00;   -1.5;   -6.0; 
24108,       4336;20170102;   10;   5.7;   2.6;    3;   2.2;   7;    0.000;   0;   7.8;   5.7;  984.55;   -0.9;  100.00;   -0.1;   -2.2; 
24109,       4336;20170103;   10;  10.8;   3.4;    3;   0.2;   8;    0.000;   1;   7.8;   5.5;  988.16;   -1.4;   99.88;   -0.7;   -3.4; 
24110,       4336;20170104;   10;  11.7;   5.5;    3;   2.1;   8;    0.000;   1;   7.4;   6.1;  980.51;    0.0;   99.92;    1.0;   -1.3; 
24111,       4336;20170105;   10;  13.4;   3.3;    3;   0.0;   7;    3.500;   1;   2.5;   4.5;  989.64;   -2.2;   85.29;    0.9;   -6.9; 
24112,       4336;20170106;   10;   6.3;   2.7;    3;   0.0;   0;    7.533;   1;   1.4;   2.9;  999.20;   -7.7;   84.21;   -4.3;  -10.3; 
24113,       4336;20170107;   10;   6.7;   2.6;    3;   1.3;   8;    0.000;   1;   6.6;   3.3;  994.77;   -6.7;   88.42;   -3.3;  -11.1; 
24114,       4336;20170108;   10;   5.7;   2.0;    3;   0.0;   8;    0.000;   1;   8.0;   5.6;  992.06;   -1.3;  100.00;    0.1;   -3.4; 
24115,       4336;20170109;   10;   8.6;   2.0;    3;   4.3;   7;    0.000;   0;   7.8;   5.9;  987.20;   -0.2;   99.13;    0.4;   -0.7; 
24116,       4336;20170110;   10;   6.7;   2.0;    3;   6.5;   8;    0.000;   5;   7.8;   6.1;  973.42;    0.1;   99.75;    1.5;   -0.8; 
24117,       4336;20170111;   10;  15.1;   4.8;    3;   2.9;   8;    0.000;  11;   7.8;   6.9;  974.34;    1.8;   99.00;    4.8;   -0.4; 
24118,       4336;20170112;   10;  23.7;   5.7;    3;   8.3;   8;    0.000;   4;   7.5;   7.4;  970.96;    3.5;   94.33;    5.6;    2.7; 
24119,       4336;20170113;   10;  27.4;   9.0;    3;   1.5;   8;    0.600;   0;   6.8;   5.5;  964.92;    1.0;   83.96;    4.6;   -0.8; 
24120,       4336;20170114;   10;  11.0;   5.3;    3;   0.0;   7;    0.083;   2;   7.0;   5.7;  975.30;    0.4;   91.00;    1.5;   -1.5; 
24121,       4336;20170115;   10;   6.7;   2.6;    3;   0.3;   7;    3.867;   1;   6.4;   5.3;  982.13;   -0.7;   91.46;    2.2;   -3.7; 
24122,       4336;20170116;   10;   7.7;   2.0;    3;   0.0;   0;    2.583;   1;   4.4;   4.2;  986.15;   -3.9;   92.54;    0.0;   -7.5; 
24123,       4336;20170117;   10;  12.5;   6.0;    3;   0.0;   0;    3.167;   1;   3.9;   3.6;  993.35;   -3.8;   77.38;   -1.1;   -6.5; 
24124,       4336;20170118;   10;  12.3;   6.6;    3;   0.0;   0;    5.417;   1;   2.7;   3.4;  994.98;   -4.2;   77.13;   -1.6;   -6.5; 
24125,       4336;20170119;   10;  11.7;   6.1;    3;   0.0;   0;    7.917;   1;   0.3;   3.2;  994.04;   -4.4;   73.83;   -0.8;   -7.3; 
24126,       4336;20170120;   10;   9.8;   4.6;    3;   0.0;   0;    8.167;   1;   0.4;   2.9;  992.10;   -3.2;   61.29;    2.4;   -7.3; 
24127,       4336;20170121;   10;   6.9;   2.9;    3;   0.0;   0;    8.017;   1;   0.2;   3.1;  989.49;   -4.2;   69.25;    0.8;   -8.8; 
24128,       4336;20170122;   10;   5.7;   2.4;    3;   0.0;   0;    8.050;   0;   0.5;   3.3;  986.54;   -5.1;   80.25;    0.5;   -8.6; 
24129,       4336;20170123;   10;   7.0;   1.6;    3;   0.0;   0;    7.600;   0;   2.2;   3.5;  986.28;   -5.7;   88.38;    0.0;  -10.5; 
24130,       4336;20170124;   10;  10.3;   3.0;    3;   0.0;   7;    0.000;   0;   8.0;   4.4;  988.30;   -3.5;   93.08;   -1.3;   -4.5; 
24131,       4336;20170125;   10;  11.1;   5.4;    3;   0.0;   7;    0.000;   0;   7.6;   3.6;  989.23;   -5.6;   88.58;   -4.4;   -7.1; 
24132,       4336;20170126;   10;  10.6;   5.5;    3;   0.0;   0;    0.000;   0;   5.5;   4.0;  984.85;   -3.7;   86.00;   -1.7;   -5.7; 
24133,       4336;20170127;   10;   9.3;   4.0;    3;   0.0;   0;    0.400;   0;   4.6;   4.0;  981.41;   -3.1;   83.00;    1.2;   -6.8; 
24134,       4336;20170128;   10;   6.7;   2.3;    3;   0.1;   6;    1.783;   0;   5.3;   4.4;  980.98;   -1.3;   78.75;    3.0;   -5.5; 
24135,       4336;20170129;   10;   7.5;   2.0;    3;   2.2;   6;    1.217;   0;   6.3;   6.7;  982.93;    3.3;   85.67;    6.4;    0.2; 
24136,       4336;20170130;   10;  13.4;   5.1;    3;   6.5;   6;    0.000;   0;   7.8;   8.1;  976.79;    4.3;   96.79;    5.5;    2.5; 
24137,       4336;20170131;   10;   6.0;   2.5;    3;   0.4;   6;    0.000;   0;   7.7;   7.8;  977.20;    3.6;   98.21;    5.5;    0.4; 
24138,       4336;20170201;   10;   7.5;   3.6;    3;   0.2;   6;    0.000;   0;   8.0;   6.9;  977.85;    1.6;  100.00;    3.4;    0.1; 
24139,       4336;20170202;   10;   6.7;   2.4;    3;   2.7;   6;    1.700;   0;   6.9;   9.0;  971.87;    7.9;   85.08;   12.4;    2.4; 
24140,       4336;20170203;   10;  15.4;   5.0;    3;   0.5;   6;    2.183;   0;   6.7;   9.3;  968.32;    7.7;   88.29;   10.1;    5.7; 
24141,       4336;20170204;   10;  15.4;   6.2;    3;  11.6;   6;    0.000;   0;   6.4;   7.6;  963.40;    4.6;   90.29;    6.6;    1.2; 
24142,       4336;20170205;   10;  11.1;   3.3;    3;   8.2;   6;    0.000;   0;   7.0;   7.4;  965.14;    3.2;   96.33;    5.5;   -0.5; 
24143,       4336;20170206;   10;   4.6;   1.8;    3;   0.0;   0;    2.967;   0;   5.5;   7.1;  976.93;    3.5;   91.17;    6.5;    0.2; 
24144,       4336;20170207;   10;   5.1;   2.0;    3;   1.6;   6;    0.000;   0;   7.5;   7.3;  978.64;    2.6;   98.46;    4.6;    0.0; 
24145,       4336;20170208;   10;   7.4;   3.4;    3;   0.0;   6;    0.000;   0;   7.5;   6.9;  982.50;    2.4;   94.38;    4.6;   -0.1; 
24146,       4336;20170209;   10;  10.3;   4.8;    3;   0.0;   0;    2.550;   0;   7.3;   4.8;  985.07;   -0.5;   81.71;    1.8;   -2.6; 
24147,       4336;20170210;   10;   8.4;   4.1;    3;   3.9;   7;    0.383;   0;   7.6;   5.1;  980.77;   -0.2;   83.79;    2.2;   -1.3; 
24148,       4336;20170211;   10;   7.9;   2.8;    3;   6.4;   8;    0.183;   4;   7.8;   6.6;  979.81;    1.0;   99.54;    3.0;   -0.4; 
24149,       4336;20170212;   10;  13.2;   5.2;    3;   1.0;   6;    2.417;   0;   7.2;   7.2;  984.50;    2.9;   95.79;    6.9;   -0.2; 
24150,       4336;20170213;   10;  15.4;   7.3;    3;   0.0;   0;    3.133;   0;   4.2;   5.7;  986.97;    1.3;   85.13;    4.2;   -0.2; 
24151,       4336;20170214;   10;   9.3;   3.3;    3;   0.0;   0;    9.017;   0;   0.0;   5.2;  990.29;    2.0;   73.92;    8.0;   -2.5; 
24152,       4336;20170215;   10;   3.6;   1.3;    3;   0.0;   0;    9.100;   0;   0.4;   6.6;  995.13;    4.9;   77.25;   13.4;   -2.5; 
24153,       4336;20170216;   10;   8.6;   1.9;    3;   3.6;   6;    5.533;   0;   3.8;   8.7;  992.36;    6.9;   87.54;   14.0;    1.8; 
24154,       4336;20170217;   10;   9.3;   3.2;    3;   0.0;   6;    0.617;   0;   7.1;   8.7;  988.65;    6.2;   91.79;    8.7;    4.1; 
24155,       4336;20170218;   10;   5.8;   1.7;    3;   0.0;   0;    0.600;   0;   6.0;   7.2;  988.25;    4.2;   87.46;    7.7;   -0.8; 
24156,       4336;20170219;   10;   9.1;   2.6;    3;   0.0;   6;    4.433;   0;   3.8;   6.4;  985.60;    3.3;   82.83;    9.1;   -3.9; 
24157,       4336;20170220;   10;  12.7;   5.2;    3;   3.1;   6;    0.000;   0;   7.8;   9.2;  983.48;    6.3;   95.92;    7.6;    4.6; 
24158,       4336;20170221;   10;  13.0;   6.5;    3;   5.4;   6;    0.000;   0;   8.0;  11.4;  979.98;    8.9;   99.33;    9.8;    7.6; 
24159,       4336;20170222;   10;  18.3;   8.9;    3;   0.1;   6;    0.000;   0;   7.9;  10.3;  976.45;    8.4;   93.33;    9.3;    7.5; 
24160,       4336;20170223;   10;  21.1;   9.3;    3;   2.2;   6;    0.083;   0;   7.6;   8.6;  967.92;    7.8;   81.54;   10.3;    6.2; 
24161,       4336;20170224;   10;  19.5;   4.8;    3;   0.0;   6;    3.633;   0;   4.8;   6.5;  975.62;    3.7;   82.38;    7.7;   -1.8; 
24162,       4336;20170225;   10;   5.1;   1.4;    3;   0.0;   0;    4.017;   0;   6.5;   6.1;  983.01;    1.2;   91.13;    6.7;   -3.8; 
24163,       4336;20170226;   10;  12.7;   4.9;    3;   0.0;   0;    5.417;   0;   5.8;   7.2;  977.73;    6.9;   72.79;   12.4;    1.5; 
24164,       4336;20170227;   10;  30.2;   6.8;    3;  10.0;   8;    1.767;   0;   7.5;   8.4;  966.95;    9.2;   72.79;   12.0;    4.1; 
24165,       4336;20170228;   10;  16.6;   6.9;    3;   6.2;   8;    0.967;   0;   7.0;   7.3;  959.03;    4.0;   90.17;    6.4;    1.8; 
24166,       4336;20170301;   10;  16.5;   7.2;    3;  20.6;   6;    0.050;   0;   7.7;   8.1;  966.89;    4.9;   93.67;    7.2;    2.5; 
24167,       4336;20170302;   10;  19.0;   7.9;    3;   0.0;   6;    5.483;   0;   4.4;   6.9;  975.22;    6.5;   70.88;    9.2;    1.3; 
24168,       4336;20170303;   10;   7.2;   2.9;    3;   0.0;   0;    2.350;   0;   7.4;   6.6;  970.71;    6.4;   69.79;   12.4;    0.6; 
24169,       4336;20170304;   10;  21.3;   5.1;    3;   4.0;   6;    4.200;   0;   7.6;   8.0;  958.57;    9.6;   68.38;   16.4;    4.7; 
24170,       4336;20170305;   10;  17.3;   6.9;    3;  14.2;   6;    0.383;   0;   7.8;   7.8;  964.56;    4.8;   91.04;    8.4;    2.8; 
24171,       4336;20170306;   10;  14.2;   6.6;    3;   3.4;   6;    1.450;   0;   7.3;   7.4;  965.58;    5.8;   80.54;    8.5;    3.8; 
24172,       4336;20170307;   10;  10.3;   4.0;    3;   0.7;   6;    1.933;   0;   6.9;   7.7;  977.48;    4.8;   89.58;    8.0;    1.7; 
24173,       4336;20170308;   10;  13.4;   5.0;    3;  20.5;   6;    0.000;   0;   6.8;   8.3;  981.78;    4.5;   97.17;   10.3;    1.2; 
24174,       4336;20170309;   10;  11.8;   5.2;    3;   6.6;   6;    1.000;   0;   6.3;  12.0;  982.56;   10.2;   95.79;   12.7;    6.9; 
24175,       4336;20170310;   10;   6.5;   2.2;    3;   0.0;   0;   10.583;   0;   1.7;   6.7;  988.37;    6.2;   72.50;   12.0;    1.2; 
24176,       4336;20170311;   10;   7.2;   3.6;    3;   0.0;   0;    8.867;   0;   5.5;   6.5;  982.72;    7.2;   67.17;   15.2;    1.3; 
24177,       4336;20170312;   10;  10.1;   4.8;    3;   0.0;   0;    9.350;   0;   4.6;   5.9;  977.01;    7.9;   58.38;   14.6;    2.3; 
24178,       4336;20170313;   10;   8.1;   3.3;    3;   0.0;   0;    7.850;   0;   3.8;   5.9;  985.87;    8.1;   57.08;   15.2;    2.2; 
24179,       4336;20170314;   10;   7.2;   1.9;    3;   0.0;   0;    8.500;   0;   6.2;   7.3;  993.51;    8.2;   68.17;   14.8;    2.5; 
24180,       4336;20170315;   10;   6.7;   1.7;    3;   0.0;   0;    5.500;   0;   5.2;   8.4;  992.87;    8.6;   76.67;   15.0;    1.3; 
24181,       4336;20170316;   10;   5.7;   2.1;    3;   0.0;   0;   10.500;   0;   1.0;   7.1;  985.94;   10.5;   60.25;   18.2;    3.4; 
24182,       4336;20170317;   10;  12.5;   4.2;    3;   2.2;   6;    4.500;   0;   5.1;   8.3;  978.83;    9.1;   71.42;   13.3;    4.3; 
24183,       4336;20170318;   10;  15.8;   7.8;    3;   5.1;   6;    0.000;   0;   8.0;   9.9;  974.70;    7.5;   94.54;    9.7;    4.9; 
24184,       4336;20170319;   10;  14.9;   7.1;    3;   0.5;   6;    0.000;   0;   8.0;  11.8;  975.78;    9.8;   97.17;   10.4;    9.1; 
24185,       4336;20170320;   10;  11.0;   5.9;    3;   0.0;   6;    0.000;   0;   7.5;   9.4;  974.58;    9.6;   78.88;   11.5;    8.4; 
24186,       4336;20170321;   10;  12.7;   4.8;    3;   5.2;   6;    0.000;   0;   7.8;   9.2;  973.89;    7.4;   89.67;   10.4;    4.2; 
24187,       4336;20170322;   10;   7.2;   2.5;    3;   0.0;   6;    0.000;   0;   7.0;   7.8;  975.53;    5.3;   88.58;    8.0;    3.4; 
24188,       4336;20170323;   10;  11.0;   4.8;    3;   0.0;   0;    8.833;   0;   5.0;   8.9;  976.00;    8.8;   79.88;   15.6;    3.1; 
24189,       4336;20170324;   10;  12.0;   5.6;    3;   0.0;   0;    1.867;   0;   5.6;   8.7;  985.64;    8.1;   81.17;   10.3;    6.2; 
24190,       4336;20170325;   10;  16.6;   7.9;    3;   0.0;   0;   11.450;   0;   3.6;   6.6;  984.78;    9.5;   58.92;   15.3;    3.9; 
24191,       4336;20170326;   10;  11.7;   4.6;    3;   0.0;   0;   11.817;   0;   2.0;   6.1;  983.47;    9.6;   51.79;   15.9;    3.4; 
24192,       4336;20170327;   10;  11.3;   3.8;    3;   0.0;   0;   12.267;   0;   0.9;   6.0;  983.93;   10.2;   50.71;   18.1;    3.0; 
24193,       4336;20170328;   10;  12.9;   3.0;    3;   0.6;   6;   10.433;   0;   1.1;   9.0;  985.27;   12.6;   61.96;   19.6;    5.0; 
24194,       4336;20170329;   10;  10.3;   2.6;    3;   0.0;   0;   10.683;   0;   4.0;   9.5;  988.82;   11.8;   71.17;   18.1;    4.5; 
24195,       4336;20170330;   10;   7.7;   2.4;    3;   0.0;   0;   11.550;   0;   5.2;  10.0;  987.11;   13.5;   67.08;   20.0;    6.7; 
24196,       4336;20170331;   10;  14.1;   4.2;    3;   0.0;   0;   10.867;   0;   5.3;   8.2;  979.23;   15.0;   49.96;   20.5;    9.8; 
24197,       4336;20170401;   10;  10.8;   3.0;    3;   0.0;   0;    3.667;   0;   6.5;   9.7;  975.60;   11.1;   74.04;   17.3;    5.2; 
24198,       4336;20170402;   10;   7.7;   2.2;    3;   0.0;   0;    5.200;   0;   5.4;   8.6;  981.47;   10.8;   69.58;   17.1;    3.7; 
24199,       4336;20170403;   10;   9.3;   3.5;    3;   0.0;   0;    8.583;   0;   2.0;   7.8;  985.90;   12.5;   55.42;   18.5;    5.4; 
24200,       4336;20170404;   10;   8.9;   2.5;    3;   0.0;   0;    8.600;   0;   3.5;   7.2;  984.64;   11.1;   56.79;   16.8;    4.3; 
24201,       4336;20170405;   10;  10.3;   3.0;    3;   0.0;   0;    7.967;   0;   3.9;   7.3;  985.49;    9.6;   62.42;   15.4;    3.4; 
24202,       4336;20170406;   10;   8.7;   2.6;    3;   0.0;   0;    4.333;   0;   4.4;   6.5;  988.14;    6.5;   68.25;   10.8;    1.3; 
24203,       4336;20170407;   10;   7.2;   2.0;    3;   0.0;   0;   12.050;   0;   1.4;   7.7;  986.79;    8.3;   72.00;   15.6;    0.1; 
24204,       4336;20170408;   10;   6.9;   1.9;    3;   0.0;   0;   12.250;   0;   0.7;   8.6;  985.48;   11.1;   68.08;   18.8;    3.0; 
24205,       4336;20170409;   10;   6.3;   2.0;    3;   0.0;   0;   12.867;   0;   0.1;   8.7;  984.90;   14.3;   57.38;   23.0;    6.2; 
24206,       4336;20170410;   10;  12.3;   3.3;    3;   0.0;   0;   10.967;   0;   3.6;   9.5;  982.45;   13.0;   64.29;   21.2;    6.4; 
24207,       4336;20170411;   10;   6.7;   2.1;    3;   0.0;   0;    8.717;   0;   5.6;   6.3;  986.87;    8.4;   59.92;   14.7;    2.9; 
24208,       4336;20170412;   10;  13.0;   4.1;    3;   0.0;   0;   10.983;   0;   5.9;   7.5;  980.90;   10.3;   61.67;   17.5;    1.6; 
24209,       4336;20170413;   10;  12.3;   4.3;    3;   0.0;   0;    3.717;   0;   6.2;   8.4;  978.34;    9.6;   71.04;   14.1;    6.5; 
24210,       4336;20170414;   10;  10.1;   3.1;    3;   0.0;   0;    5.517;   0;   5.5;   7.5;  978.59;   10.4;   60.13;   15.1;    6.5; 
24211,       4336;20170415;   10;  10.5;   3.8;    3;   2.9;   6;    1.483;   0;   6.5;   9.0;  979.27;    8.3;   81.67;   12.8;    3.8; 
24212,       4336;20170416;   10;  13.2;   3.4;    3;   0.0;   6;    0.483;   0;   7.5;   8.1;  982.37;    7.3;   79.92;   10.1;    5.2; 
24213,       4336;20170417;   10;  11.3;   3.9;    3;   3.0;   8;    1.983;   0;   6.3;   7.8;  979.96;    6.4;   80.71;    8.6;    2.3; 
24214,       4336;20170418;   10;  13.2;   3.8;    3;   0.1;   8;    8.217;   0;   2.8;   5.4;  985.99;    3.7;   69.63;   10.2;   -1.7; 
24215,       4336;20170419;   10;  12.3;   4.2;    3;   0.0;   7;    5.000;   0;   3.9;   4.6;  992.85;    2.7;   63.63;    7.0;   -0.6; 
24216,       4336;20170420;   10;   8.2;   2.7;    3;   0.0;   0;   13.350;   0;   2.1;   4.1;  995.57;    4.0;   54.04;   10.9;   -3.0; 
24217,       4336;20170421;   10;   8.2;   1.9;    3;   0.0;   0;   12.300;   0;   2.1;   5.4;  991.65;    8.4;   50.96;   16.0;   -0.2; 
24218,       4336;20170422;   10;   9.3;   3.1;    3;   0.0;   6;    1.067;   0;   6.8;   7.9;  986.46;    8.5;   70.42;   13.2;    3.3; 
24219,       4336;20170423;   10;   8.7;   2.5;    3;   0.0;   0;   11.000;   0;   3.1;   5.3;  986.11;    6.0;   59.71;   12.1;   -0.7; 
24220,       4336;20170424;   10;   8.7;   2.7;    3;   0.0;   0;   12.883;   0;   3.9;   5.5;  977.50;    9.0;   51.46;   16.5;   -0.5; 
24221,       4336;20170425;   10;  10.1;   3.0;    3;   0.1;   6;    0.483;   0;   7.5;   6.5;  971.20;    6.2;   68.25;    8.3;    3.8; 
24222,       4336;20170426;   10;   7.7;   2.2;    3;   0.0;   6;    1.333;   0;   7.5;   6.0;  973.70;    5.7;   66.92;    8.8;    2.4; 
24223,       4336;20170427;   10;   8.9;   2.0;    3;   0.0;   6;    6.167;   0;   5.6;   5.8;  976.68;    6.0;   63.54;   10.4;    0.5; 
24224,       4336;20170428;   10;   9.9;   2.9;    3;   0.0;   6;    6.233;   0;   3.7;   6.2;  977.27;    5.4;   71.21;   11.1;   -2.1; 
24225,       4336;20170429;   10;   6.2;   1.5;    3;   0.0;   0;    9.183;   0;   2.7;   6.8;  978.83;    7.6;   68.75;   14.4;    0.5; 
24226,       4336;20170430;   10;  11.7;   4.5;    3;   0.2;   6;   13.233;   0;   2.6;   6.3;  971.84;   11.6;   49.42;   19.2;    1.9; 
24227,       4336;20170501;   10;  11.0;   3.7;    3;   2.1;   6;    1.083;   0;   7.6;   9.3;  974.32;    8.7;   82.88;   12.5;    5.3; 
24228,       4336;20170502;   10;   8.2;   2.3;    3;   0.3;   6;    3.067;   0;   7.3;   8.4;  977.59;    9.5;   72.83;   14.9;    4.1; 
24229,       4336;20170503;   10;   7.7;   1.7;    3;   0.6;   6;    2.267;   0;   6.5;  10.0;  979.59;    9.2;   86.83;   14.3;    5.2; 
24230,       4336;20170504;   10;   7.2;   2.0;    3;   6.4;   8;    4.067;   0;   6.2;  10.4;  978.10;    9.5;   89.21;   15.3;    5.3; 
24231,       4336;20170505;   10;   8.9;   3.0;    3;   0.0;   0;    6.533;   0;   5.1;  10.4;  979.67;   11.3;   79.71;   16.7;    7.8; 
24232,       4336;20170506;   10;  10.5;   3.6;    3;   6.3;   6;    3.317;   0;   6.5;  11.3;  973.03;   11.3;   84.71;   16.4;    5.7; 
24233,       4336;20170507;   10;   7.2;   3.0;    3;   4.3;   6;    0.000;   0;   7.9;  13.2;  976.51;   11.2;   98.96;   13.0;    9.4; 
24234,       4336;20170508;   10;   9.1;   3.2;    3;   0.1;   6;    0.000;   0;   8.0;   9.7;  981.00;    8.5;   86.92;    9.7;    6.6; 
24235,       4336;20170509;   10;   7.2;   2.3;    3;   0.0;   0;    8.500;   0;   3.1;   7.5;  979.77;    8.5;   70.63;   14.1;    2.7; 
